filename	churn	size	minor	major	total	ownership	defects
src/test/run-pass/issue-20823.rs	6	16	0	6	6	0.16666666666666666	0
src/test/compile-fail/E0506.rs	21	21	0	1	1	1.0	0
src/test/compile-fail/issue-21763.rs	10	21	0	4	4	0.4	0
src/libstd/sys/windows/ext/mod.rs	10	41	0	5	5	0.3333333333333333	0
src/test/compile-fail/where-clauses-method-unsatisfied.rs	10	30	0	4	4	0.4	0
src/test/run-make/issue-19371/foo.rs	120	73	9	4	13	0.37037037037037035	0
src/librustc_trans/cabi_aarch64.rs	300	176	0	7	7	0.4	2
src/test/compile-fail/typeck-default-trait-impl-precedence.rs	6	31	0	3	3	0.3333333333333333	0
src/test/pretty/attr-variant-data.rs	51	51	0	1	1	1.0	0
src/test/codegen/function-arguments.rs	18	146	0	2	2	0.5	0
src/test/compile-fail/E0518.rs	27	21	0	4	4	0.4	0
src/test/compile-fail/variance-trait-object-bound.rs	16	28	0	4	4	0.5	0
src/vendor/toml/tests/valid/array-nospaces.json	10	10	0	1	1	1.0	0
src/test/compile-fail/macro-input-future-proofing.rs	9	31	0	3	3	0.5	0
src/librustc/lint/context.rs	3643	1306	30	5	35	0.29605263157894735	4
src/test/debuginfo/auxiliary/issue13213aux.rs	0	29	0	1	1	1.0	0
src/libstd/sync/mutex.rs	1305	595	18	3	21	0.3695652173913043	0
src/test/compile-fail/specialization/specialization-feature-gate-overlap.rs	25	25	0	1	1	1.0	0
src/test/compile-fail/match-pattern-field-mismatch.rs	6	26	0	3	3	0.3333333333333333	0
tex/final-presentation/rust-logo-512x512.png	0	444	0	1	1	1.0	0
src/test/compile-fail/borrowck/borrowck-box-insensitivity.rs	210	197	0	7	7	0.45454545454545453	0
src/librustc_metadata/cstore.rs	2163	317	21	3	24	0.29069767441860467	0
src/test/ui/missing-items/missing-type-parameter.stderr	10	9	0	1	1	1.0	0
src/test/compile-fail/issue-2356.rs	96	109	0	8	8	0.38461538461538464	0
src/test/compile-fail/link-cfg-gated.rs	14	15	0	1	1	1.0	0
src/test/codegen/lto-removes-invokes.rs	31	31	0	1	1	1.0	0
src/test/compile-fail/struct-base-wrong-type.rs	52	37	0	5	5	0.25	0
src/test/compile-fail/issue-24365.rs	24	29	0	4	4	0.25	0
src/vendor/toml/tests/invalid/string-bad-escape.toml	1	1	0	1	1	1.0	0
src/vendor/toml/tests/valid/empty.json	1	1	0	1	1	1.0	0
src/test/run-pass/extern-pass-double.rs	6	21	0	3	3	0.3333333333333333	0
src/libstd/net/parser.rs	67	388	8	4	12	0.34782608695652173	0
src/librustc_mir/transform/instcombine.rs	133	111	0	6	6	0.25	0
src/vendor/rustc-serialize/LICENSE-MIT	25	25	0	1	1	1.0	0
src/test/compile-fail/wf-trait-associated-type-region.rs	8	24	0	2	2	0.5	0
src/test/compile-fail/resolve-conflict-extern-crate-vs-extern-crate.rs	4	14	0	2	2	0.5	0
src/test/compile-fail/E0060.rs	64	20	0	8	8	0.2857142857142857	0
src/test/run-pass/borrowck/borrowck-borrow-of-mut-base-ptr-safe.rs	0	27	0	1	1	1.0	0
src/librustc/ty/sty.rs	3192	1331	11	5	16	0.2631578947368421	5
src/test/parse-fail/bad-char-literals.rs	10	31	0	4	4	0.4	0
src/librustc_incremental/lib.rs	137	57	12	4	16	0.35714285714285715	0
src/libbacktrace/configure.ac	66	409	0	4	4	0.4	0
src/test/compile-fail/fully-qualified-type-name4.rs	29	24	0	4	4	0.4	0
src/test/compile-fail/issue-3477.rs	13	15	0	4	4	0.4	0
Cargo.toml	43	24	0	3	3	0.6153846153846154	2
src/test/compile-fail/issue-24204.rs	27	27	0	1	1	1.0	0
src/test/ui/span/send-is-not-static-std-sync-2.rs	0	46	0	1	1	1.0	0
src/test/parse-fail/issue-3036.rs	4	18	0	2	2	0.5	0
src/test/ui/print_type_sizes/padding.stdout	37	23	0	2	2	0.5	0
src/test/incremental/hashes/enum_constructors.rs	387	387	0	1	1	1.0	0
src/test/compile-fail/issue-13407.rs	2	20	0	2	2	0.5	0
src/libstd/ffi/c_str.rs	1211	850	23	6	29	0.3037974683544304	5
src/test/compile-fail/const-fn-not-safe-for-const.rs	28	47	0	3	3	0.5	0
src/test/compile-fail/mutable-enum-indirect.rs	10	28	0	4	4	0.4	0
src/test/compile-fail/issue-17431-3.rs	8	18	0	3	3	0.5	0
src/test/run-fail/panic-set-unset-handler.rs	45	24	0	3	3	0.6	0
src/test/debuginfo/option-like-enum.rs	96	172	0	4	4	0.25	0
src/test/compile-fail/issue-10176.rs	21	19	0	3	3	0.3333333333333333	1
src/test/parse-fail/pat-tuple-1.rs	11	17	0	1	1	1.0	0
src/test/compile-fail/issue-2149.rs	4	25	0	2	2	0.5	0
src/test/compile-fail/typeck-unsafe-always-share.rs	54	42	0	7	7	0.3	0
src/test/run-pass/extern-pass-TwoU16s.rs	6	30	0	3	3	0.3333333333333333	0
src/test/compile-fail/privacy/restricted/auxiliary/pub_restricted.rs	0	23	0	1	1	1.0	0
src/test/run-pass/mod_dir_path.rs	52	31	0	6	6	0.2857142857142857	0
src/doc/book/casting-between-types.md	123	207	0	9	9	0.3333333333333333	0
src/test/codegen-units/item-collection/transitive-drop-glue.rs	12	55	0	2	2	0.6666666666666666	0
src/librustc_trans/back/msvc/arch.rs	56	56	0	1	1	1.0	0
src/test/run-pass/issue-30891.rs	19	19	0	1	1	1.0	0
src/test/compile-fail/useless-pub.rs	22	26	0	3	3	0.5	0
src/libstd/num.rs	0	293	0	1	1	1.0	0
src/test/compile-fail/auxiliary/changing-crates-a2.rs	0	13	0	1	1	1.0	0
src/test/run-pass/issue-14936.rs	17	56	0	6	6	0.2857142857142857	0
src/vendor/toml/.cargo-ok	0	1	0	1	1	1.0	0
src/librustc_llvm/build.rs	984	247	17	2	19	0.4090909090909091	4
src/librustc_typeck/coherence/mod.rs	2904	534	30	3	33	0.31851851851851853	1
src/test/run-make/graphviz-flowgraph/f08.dot-expected.dot	16	38	0	4	4	0.25	0
src/test/run-pass/task-comm-9.rs	4	45	0	2	2	0.5	0
src/libserialize/json.rs	570	4011	14	3	17	0.375	0
src/test/run-pass/auxiliary/cci_nested_lib.rs	0	63	0	1	1	1.0	0
tests/compile-fail/invalid_enum_discriminant.rs	14	14	0	1	1	1.0	0
src/test/compile-fail/slice-mut.rs	18	22	0	5	5	0.3333333333333333	0
src/operator.rs	2423	284	0	2	2	0.5483870967741935	0
src/test/run-pass-fulldeps/rustc_encodable_hygiene.rs	32	32	0	1	1	1.0	0
src/test/compile-fail/lifetime-inference-give-expl-lifetime-param.rs	50	57	0	9	9	0.3333333333333333	0
src/test/parse-fail/lex-bad-char-literals-1.rs	17	26	0	4	4	0.3333333333333333	0
src/test/compile-fail/union/union-const-eval.rs	18	26	0	1	1	1.0	0
src/test/run-pass/auxiliary/static_fn_inline_xc_aux.rs	0	23	0	1	1	1.0	0
src/test/run-pass/zero_sized_subslice_match.rs	14	21	0	3	3	0.5	0
src/test/compile-fail/regions-fn-subtyping-return-static.rs	21	64	0	3	3	0.3333333333333333	0
src/test/run-pass/panic-runtime/link-to-abort.rs	19	19	0	1	1	1.0	0
src/test/compile-fail/rfc1717/rename-to-empty.rs	13	17	0	1	1	1.0	0
src/test/compile-fail/borrowck/borrowck-partial-reinit-1.rs	0	49	0	1	1	1.0	0
src/librustc_back/target/x86_64_unknown_fuchsia.rs	30	30	0	1	1	1.0	0
src/test/debuginfo/struct-namespace.rs	70	70	0	1	1	1.0	0
src/test/debuginfo/simple-struct.rs	372	239	0	4	4	0.25	0
src/test/compile-fail/borrowck/borrowck-or-init.rs	0	16	0	1	1	1.0	0
src/test/run-pass/atomic-access-bool.rs	31	31	0	1	1	1.0	0
mk/reconfig.mk	4	43	0	2	2	0.5	0
src/test/incremental/hashes/struct_defs.rs	309	309	0	1	1	1.0	0
src/test/debuginfo/basic-types-globals-metadata.rs	168	86	0	4	4	0.25	0
src/test/compile-fail/object-lifetime-default-mybox.rs	6	45	0	2	2	0.5	0
src/test/run-pass/weak-lang-item.rs	2	24	0	2	2	0.5	0
src/test/compile-fail/issue-23281.rs	20	20	0	1	1	1.0	0
src/test/compile-fail/auxiliary/xc_private_method_lib.rs	0	43	0	1	1	1.0	0
src/test/run-pass/auxiliary/issue-11225-3.rs	0	38	0	1	1	1.0	0
src/test/run-pass/issue-12860.rs	6	62	0	3	3	0.3333333333333333	0
src/test/compile-fail/const-fn-destructuring-arg.rs	14	23	0	2	2	0.5	0
src/test/run-pass/issue-25757.rs	4	27	0	2	2	0.5	0
src/libstd/sys/unix/mutex.rs	66	140	0	2	2	0.5	0
src/vendor/libc/src/unix/notbsd/linux/musl/b32/mod.rs	50	50	0	1	1	1.0	0
src/test/incremental/add_private_fn_at_krate_root_cc/struct_point.rs	84	84	0	1	1	1.0	0
src/test/compile-fail/issue-31769.rs	20	14	0	3	3	0.5	0
src/test/compile-fail/lint-stability-deprecated.rs	467	467	0	1	1	1.0	0
src/test/compile-fail/E0302.rs	20	18	0	3	3	0.5	0
src/test/run-pass/issue-20847.rs	21	21	0	1	1	1.0	0
src/test/compile-fail/lint-renamed-cmdline.rs	18	18	0	1	1	1.0	0
tests/run-pass/dst-struct.rs	134	134	0	1	1	1.0	0
src/ci/docker/x86_64-gnu-llvm-3.7/Dockerfile	61	34	0	3	3	0.3333333333333333	0
tests/run-pass/main_fn.rs	5	5	0	1	1	1.0	0
src/test/run-pass/impl-trait/example-calendar.rs	929	929	0	1	1	1.0	0
src/test/compile-fail/auxiliary/svh-a-change-lit.rs	0	35	0	1	1	1.0	0
src/test/run-pass/auxiliary/extern-take-value.rs	0	15	0	1	1	1.0	0
src/librustc_trans/mir/mod.rs	2642	541	16	5	21	0.31521739130434784	7
src/test/compile-fail/issue-14541.rs	21	22	0	3	3	0.3333333333333333	0
src/librustc_mir/transform/dump_mir.rs	182	72	0	8	8	0.4	1
src/test/parse-fail/circular_modules_hello.rs	3	20	0	3	3	0.3333333333333333	0
src/test/compile-fail/not-panic-safe-4.rs	52	22	0	5	5	0.4444444444444444	0
src/test/run-pass/regions-lub-ref-ref-rc.rs	42	36	0	3	3	0.5	0
src/test/compile-fail/borrowck/borrowck-uninit-after-item.rs	0	15	0	1	1	1.0	0
src/test/run-pass/nullable-pointer-iotareduction.rs	30	83	0	5	5	0.3333333333333333	0
src/libstd/io/stdio.rs	583	680	6	6	12	0.32558139534883723	2
src/vendor/rustc-serialize/.cargo-checksum.json	1	1	0	1	1	1.0	0
src/test/ui/span/issue-26656.stderr	12	11	0	1	1	1.0	0
src/test/run-pass/auxiliary/svh-a-base.rs	0	35	0	1	1	1.0	0
src/test/ui/lifetimes/borrowck-let-suggestion.stderr	26	13	0	3	3	0.5	0
src/test/compile-fail/attrs-with-no-formal-in-generics-3.rs	26	26	0	1	1	1.0	0
src/librustc/middle/free_region.rs	151	178	5	3	8	0.38095238095238093	3
src/etc/test-float-parse/rand-f64.rs	4	32	0	2	2	0.5	0
src/test/compile-fail/lint-stability-2.rs	423	423	0	1	1	1.0	0
src/test/run-pass/mir_match_arm_guard.rs	34	25	0	2	2	0.75	0
src/test/compile-fail/unsized-inherent-impl-self-type.rs	4	20	0	2	2	0.5	0
src/test/run-pass/struct-path-self.rs	62	56	0	5	5	0.2	0
src/test/compile-fail/attr-usage-repr.rs	6	41	0	3	3	0.3333333333333333	0
src/vendor/toml/tests/invalid/float-no-trailing-digits.toml	2	2	0	1	1	1.0	0
src/test/run-pass/issue-12033.rs	16	16	0	1	1	1.0	0
src/test/compile-fail-fulldeps/proc-macro/auxiliary/derive-panic.rs	25	25	0	1	1	1.0	0
src/libstd/sys/redox/ext/ffi.rs	61	61	0	1	1	1.0	0
src/vendor/filetime/.cargo-ok	0	1	0	1	1	1.0	0
src/vendor/libc/src/unix/bsd/netbsdlike/netbsd/mod.rs	618	618	0	1	1	1.0	0
src/ci/docker/x86_64-gnu-cargotest/Dockerfile	61	30	0	3	3	0.3333333333333333	0
src/test/run-pass/diverging-fn-tail-35849.rs	18	17	0	1	1	1.0	0
src/test/compile-fail/issue-28625.rs	30	30	0	1	1	1.0	0
src/test/compile-fail/borrowck/borrowck-loan-of-static-data-issue-27616.rs	0	34	0	1	1	1.0	0
src/test/rustdoc/issue-35169-2.rs	45	45	0	1	1	1.0	0
src/librustc_back/target/x86_64_unknown_netbsd.rs	40	30	0	10	10	0.3333333333333333	0
src/librustc_errors/snippet.rs	3194	188	0	9	9	0.26666666666666666	5
src/test/compile-fail/on-unimplemented/slice-index.rs	117	29	0	7	7	0.36363636363636365	0
src/test/incremental/change_crate_order/auxiliary/b.rs	14	13	0	1	1	1.0	0
benches/helpers/repeat_manual.rs	7	7	0	1	1	1.0	0
src/test/run-pass/deriving-copyclone.rs	48	47	0	1	1	1.0	0
src/test/run-make/dep-info-spaces/Makefile	28	28	0	4	4	0.25	0
src/test/compile-fail/E0254.rs	44	26	0	5	5	0.375	0
src/test/run-pass/fn-type-infer.rs	6	20	0	3	3	0.3333333333333333	0
src/test/parse-fail/keyword-box-as-identifier.rs	9	15	0	1	1	1.0	0
src/test/run-pass/issue-36744-bitcast-args-if-needed.rs	32	32	0	1	1	1.0	0
src/test/compile-fail/E0084.rs	27	17	0	3	3	0.5	0
src/doc/rust.css	54	418	0	10	10	0.3076923076923077	0
src/vendor/log/README.md	160	160	0	1	1	1.0	0
src/test/run-pass/intrinsics-math.rs	222	67	0	2	2	0.5	0
src/test/compile-fail/maybe-bounds.rs	17	17	0	1	1	1.0	0
src/test/compile-fail/token-error-correct-3.rs	51	38	0	6	6	0.4444444444444444	0
src/test/incremental/span_hash_stable/auxiliary/sub2.rs	15	15	0	1	1	1.0	0
src/test/run-pass/shebang.rs	12	12	0	4	4	0.25	0
src/test/debuginfo/pretty-uninitialized-vec.rs	36	36	0	1	1	1.0	0
mk/cfg/mips-unknown-linux-gnu.mk	36	24	0	5	5	0.375	0
src/test/run-pass/issue-17718.rs	8	87	0	2	2	0.5	0
src/test/incremental/hashes/unary_and_binary_exprs.rs	1202	570	0	4	4	0.4	0
src/librustc_const_eval/lib.rs	187	56	14	4	18	0.2857142857142857	2
src/test/compile-fail/auxiliary/svh-a-change-trait-bound.rs	0	35	0	1	1	1.0	0
src/test/compile-fail/derives-span-Debug-enum-struct-variant.rs	4	23	0	1	1	1.0	0
src/test/compile-fail/borrowck/borrowck-closures-two-mut.rs	0	60	0	1	1	1.0	0
src/libstd/sys/redox/mutex.rs	179	179	0	1	1	1.0	0
src/test/run-pass-fulldeps/auxiliary/custom_derive_partial_eq.rs	121	81	0	6	6	0.2727272727272727	0
src/test/compile-fail/auxiliary/struct_variant_privacy.rs	0	13	0	1	1	1.0	0
src/test/run-pass/float_math.rs	60	30	0	2	2	0.6666666666666666	0
src/test/compile-fail/type-ascription-feature-gate.rs	15	15	0	1	1	1.0	0
src/test/run-pass/no-std-1.rs	2	18	0	2	2	0.5	0
src/test/ui/README.md	31	31	0	1	1	1.0	0
src/libsyntax_ext/concat.rs	146	61	0	9	9	0.2631578947368421	0
src/libstd/sys/redox/net/udp.rs	173	173	0	1	1	1.0	0
src/test/run-pass/type-macros-simple.rs	86	36	0	7	7	0.3333333333333333	0
src/vendor/num_cpus/README.md	36	36	0	1	1	1.0	0
src/test/run-pass-fulldeps/auxiliary/cond_plugin.rs	108	66	0	7	7	0.3	3
src/test/compile-fail/auxiliary/ambig_impl_2_lib.rs	0	14	0	1	1	1.0	0
src/test/compile-fail/task-rng-isnt-sendable.rs	32	21	0	6	6	0.42857142857142855	0
tests/run-pass/c_enums.rs	47	32	0	2	2	0.6666666666666666	0
src/doc/book/benchmark-tests.md	6	152	0	3	3	0.3333333333333333	0
src/test/compile-fail/borrowck/borrowck-borrowed-uniq-rvalue.rs	3	26	0	3	3	0.5	0
tests/compiletest.rs	857	121	1	2	3	0.5370370370370371	0
mk/cfg/armv7-linux-androideabi.mk	25	25	0	1	1	1.0	0
src/test/incremental/dirty_clean.rs	55	54	0	2	2	0.6666666666666666	0
src/test/compile-fail/union/union-suggest-field.rs	48	30	0	5	5	0.2	0
src/test/compile-fail/issue-26548.rs	52	20	0	6	6	0.36363636363636365	0
src/test/compile-fail/E0023.rs	37	27	0	3	3	0.5	0
src/test/run-pass/issue-35423.rs	18	18	0	1	1	1.0	0
src/test/run-pass/extern-return-TwoU64s.rs	6	27	0	3	3	0.3333333333333333	0
src/test/compile-fail/E0453.rs	30	18	0	3	3	0.5	0
src/test/run-pass/mir_trans_critical_edge.rs	55	52	0	2	2	0.6666666666666666	0
src/doc/nomicon/vec-final.md	52	321	0	3	3	0.5	0
src/test/compile-fail/issue-16058.rs	14	26	0	5	5	0.2857142857142857	0
src/test/compile-fail/specialization/specialization-feature-gate-default.rs	21	21	0	1	1	1.0	0
src/test/compile-fail/empty-struct-unit-expr.rs	58	33	0	5	5	0.42857142857142855	0
src/test/compile-fail/borrowck/borrowck-borrowed-uniq-rvalue-2.rs	17	34	0	6	6	0.375	0
src/libstd/sync/mpsc/select.rs	116	791	0	10	10	0.3888888888888889	0
src/bootstrap/mk/Makefile.in	353	72	9	3	12	0.4090909090909091	3
src/test/compile-fail/borrowck/borrowck-anon-fields-variant.rs	0	53	0	1	1	1.0	0
src/test/compile-fail/kindck-send-object2.rs	16	32	0	3	3	0.5	0
src/test/compile-fail/issue-8640.rs	4	20	0	2	2	0.5	0
src/test/run-pass/auxiliary/crate-method-reexport-grrrrrrr2.rs	0	41	0	1	1	1.0	0
tests/run-pass/issue-15080.rs	33	33	0	1	1	1.0	0
src/libsyntax_ext/lib.rs	748	122	12	5	17	0.3620689655172414	0
mk/main.mk	998	647	21	4	25	0.275	0
src/test/compile-fail/resolve-conflict-type-vs-import.rs	4	17	0	2	2	0.5	0
src/test/run-pass/auxiliary/typeid-intrinsic-aux2.rs	60	41	0	5	5	0.42857142857142855	0
src/test/ui/span/issue-23338-locals-die-before-temps-of-body.rs	37	37	0	1	1	1.0	0
src/librustc_trans/back/archive.rs	773	335	4	5	9	0.38095238095238093	0
src/test/compile-fail/issue-16338.rs	53	22	0	7	7	0.4	0
src/test/compile-fail/issue-9243.rs	10	24	0	2	2	0.5	0
src/libcollections/btree/map.rs	8743	2387	29	3	32	0.3561643835616438	6
src/test/run-pass-fulldeps/conditional-debug-macro-off.rs	0	23	0	1	1	1.0	0
src/test/compile-fail/fn-item-type.rs	166	43	0	5	5	0.4	0
src/librustc_trans/asm.rs	82	121	0	9	9	0.375	0
src/test/run-pass/utf8_chars.rs	12	42	0	5	5	0.3333333333333333	0
src/libsyntax/util/parser.rs	229	217	0	6	6	0.4444444444444444	0
src/terminator/mod.rs	2080	811	4	2	6	0.4691358024691358	19
tests/compile-fail/dangling_pointer_deref.rs	8	8	0	1	1	1.0	0
src/librustc_typeck/check/method/mod.rs	3073	356	21	3	24	0.2967032967032967	4
src/test/run-make/issue-25581/test.c	26	11	0	2	2	0.5	0
src/test/run-pass/issue-33992.rs	40	40	0	1	1	1.0	0
src/test/compile-fail/issue-32222.rs	34	34	0	1	1	1.0	0
src/test/compile-fail/regions-glb-free-free.rs	12	39	0	3	3	0.5	0
src/test/run-pass/issue-20797.rs	26	101	0	6	6	0.25	0
src/libcore/fmt/mod.rs	975	1674	23	5	28	0.379746835443038	2
src/test/compile-fail/issue-31011.rs	47	39	0	4	4	0.4	0
src/librustc_const_eval/check_match.rs	7166	592	35	4	39	0.2781065088757396	10
src/tools/tidy/src/errors.rs	99	93	0	3	3	0.5	0
src/test/run-pass/issue-29663.rs	66	64	0	3	3	0.3333333333333333	0
src/test/parse-fail/keyword-as-as-identifier.rs	12	17	0	3	3	0.3333333333333333	0
src/vendor/toml/tests/valid/key-with-pound.json	3	3	0	1	1	1.0	0
src/tools/compiletest/src/runtest.rs	2998	2463	23	4	27	0.33707865168539325	10
src/test/codegen/enum-bounds-check.rs	24	24	0	1	1	1.0	0
src/test/compile-fail/coherence-projection-conflict.rs	35	27	0	2	2	0.6666666666666666	0
src/test/parse-fail/use-as-where-use-ends-with-mod-sep.rs	6	14	0	3	3	0.3333333333333333	0
src/test/run-pass/type-sizes.rs	14	64	0	1	1	1.0	0
src/test/run-pass/issue29927-1.rs	20	20	0	1	1	1.0	0
src/test/compile-fail/hrtb-just-for-static.rs	6	37	0	3	3	0.3333333333333333	0
src/librustc_back/target/arm_unknown_linux_musleabi.rs	61	37	0	5	5	0.3333333333333333	0
src/test/compile-fail/privacy-sanity.rs	150	99	0	3	3	0.3333333333333333	0
src/test/run-pass/coherence-subtyping.rs	24	48	0	2	2	0.5	0
src/test/compile-fail/associated-types/cache/project-fn-ret-contravariant.rs	67	65	0	3	3	0.3333333333333333	0
src/librustc_typeck/variance/constraints.rs	1698	533	10	6	16	0.32	4
src/test/compile-fail/structure-constructor-type-mismatch.rs	54	83	0	3	3	0.3333333333333333	0
src/test/compile-fail/E0035.rs	24	21	0	4	4	0.4	0
src/librustc/infer/error_reporting.rs	3109	2004	27	4	31	0.3089430894308943	1
src/test/compile-fail/issue-23122-2.rs	22	22	0	1	1	1.0	0
src/test/compile-fail/issue-3044.rs	46	18	0	11	11	0.2777777777777778	0
src/test/compile-fail/borrowck/borrowck-while-cond.rs	0	14	0	1	1	1.0	0
src/test/run-make/interdependent-c-libraries/bar.rs	6	22	0	3	3	0.3333333333333333	0
tests/run-pass/dst-struct-sole.rs	85	85	0	1	1	1.0	0
src/test/run-pass/issue_26873_multifile/compiletest-ignore-dir	0	1	0	1	1	1.0	0
src/ci/docker/x86_64-gnu-debug/Dockerfile	51	32	0	3	3	0.3333333333333333	0
src/librustdoc/externalfiles.rs	382	90	0	5	5	0.5	0
src/libstd/sync/mpsc/mpsc_queue.rs	12	198	0	4	4	0.3333333333333333	0
src/librustc_trans/cabi_powerpc.rs	336	114	0	9	9	0.38461538461538464	0
src/test/ui/mismatched_types/main.rs	23	14	0	3	3	0.5	0
src/libbacktrace/nounwind.c	22	66	0	4	4	0.4	0
src/test/incremental/krate_reassign_34991/auxiliary/a.rs	14	13	0	1	1	1.0	0
src/test/compile-fail/method-help-unsatisfied-bound.rs	8	18	0	2	2	0.5	0
src/test/compile-fail/panic-runtime/two-panic-runtimes.rs	23	23	0	1	1	1.0	0
src/vendor/toml/tests/invalid/empty-table.toml	1	1	0	1	1	1.0	0
src/test/compile-fail/issue-27033.rs	28	22	0	5	5	0.4	0
src/test/run-pass/auto-ref-sliceable.rs	8	28	0	4	4	0.25	0
src/test/run-pass/cabi-int-widening.rs	28	22	0	3	3	0.5	0
mk/tests.mk	1013	1057	21	3	24	0.425531914893617	0
src/test/compile-fail/issue-28324.rs	18	18	0	1	1	1.0	0
src/test/compile-fail/shadowed-use-visibility.rs	58	26	0	4	4	0.4444444444444444	0
src/liblog/Cargo.toml	9	9	0	1	1	1.0	0
src/test/run-pass/type-macros-hlist.rs	6	87	0	3	3	0.3333333333333333	0
src/test/run-pass/packed-struct-vec.rs	2	32	0	2	2	0.5	0
src/test/compile-fail/impl-duplicate-methods.rs	35	20	0	7	7	0.3333333333333333	0
src/librustc_trans/builder.rs	849	1169	11	6	17	0.2571428571428571	0
src/test/ui/span/issue-24895-copy-clone-dropck.stderr	12	11	0	1	1	1.0	0
src/test/compile-fail/auxiliary/svh-uta-base.rs	0	32	0	1	1	1.0	0
src/etc/test-float-parse/few-ones.rs	4	27	0	2	2	0.5	0
src/test/run-pass/auxiliary/issue2170lib.rs	0	28	0	1	1	1.0	0
src/test/compile-fail/regions-infer-not-param.rs	24	36	0	3	3	0.3333333333333333	0
src/libstd/sys/redox/stack_overflow.rs	27	27	0	1	1	1.0	0
src/test/compile-fail/derives-span-PartialOrd-tuple-struct.rs	4	29	0	1	1	1.0	0
benches/repeat.rs	16	16	0	1	1	1.0	0
src/doc/book/strings.md	78	195	10	3	13	0.34782608695652173	0
src/test/compile-fail/issue-24036.rs	32	37	0	4	4	0.42857142857142855	0
src/test/incremental/add_private_fn_at_krate_root_cc/auxiliary/point.rs	29	28	0	1	1	1.0	0
src/test/compile-fail/pptypedef.rs	26	21	0	4	4	0.4	0
tests/run-pass/intrinsics.rs	22	10	0	2	2	0.75	0
src/test/run-pass/block-arg.rs	8	20	0	4	4	0.25	0
src/test/compile-fail/xcrate-unit-struct.rs	6	22	0	2	2	0.5	0
src/test/compile-fail/directory_ownership/mod_file_not_owning_aux3.rs	2	13	0	1	1	1.0	0
src/test/compile-fail/issue-19922.rs	10	19	0	6	6	0.2857142857142857	0
src/test/compile-fail/derives-span-Clone-enum-struct-variant.rs	4	23	0	1	1	1.0	0
src/librustc_typeck/impl_wf_check.rs	203	203	0	1	1	1.0	0
src/test/compile-fail/kindck-nonsendable-1.rs	8	22	0	3	3	0.5	0
src/test/compile-fail/changing-crates.rs	22	24	0	5	5	0.25	0
src/test/run-pass/issue-26655.rs	4	36	0	2	2	0.5	0
src/test/codegen-units/item-collection/function-as-argument.rs	0	46	0	1	1	1.0	0
src/tools/compiletest/src/procsrv.rs	181	112	0	4	4	0.5	5
src/doc/book/associated-types.md	44	202	0	8	8	0.3076923076923077	0
src/test/run-pass/struct-field-shorthand.rs	37	37	0	1	1	1.0	0
src/test/incremental/hashes/loop_expressions.rs	375	247	0	3	3	0.4	0
src/test/compile-fail/issue-1920-1.rs	6	22	0	3	3	0.3333333333333333	4
src/test/compile-fail/feature-gate-abi-sysv64.rs	13	19	0	1	1	1.0	0
src/librustc_incremental/calculate_svh/def_path_hash.rs	36	36	0	1	1	1.0	0
src/doc/book/box-syntax-and-patterns.md	12	100	0	3	3	0.3333333333333333	0
src/test/compile-fail/coherence-projection-conflict-ty-param.rs	30	22	0	3	3	0.3333333333333333	0
src/libsyntax_ext/proc_macro_registrar.rs	823	339	5	4	9	0.2727272727272727	0
src/vendor/toml/tests/invalid/array-mixed-types-strings-and-ints.toml	1	1	0	1	1	1.0	0
src/test/compile-fail/associated-types-eq-hr.rs	98	109	0	2	2	0.5	0
src/test/compile-fail/tutorial-suffix-inference-test.rs	41	34	0	4	4	0.4	0
src/test/compile-fail/trait-safety-fn-body.rs	18	27	0	3	3	0.3333333333333333	0
src/librustc_trans/base.rs	10592	2114	41	4	45	0.29296875	13
tests/run-pass/cast-rfc0401-vtable-kinds.rs	54	54	0	1	1	1.0	0
src/test/compile-fail/issue-6458-3.rs	28	18	0	6	6	0.2857142857142857	0
src/test/run-pass-fulldeps/deprecated-derive.rs	2	20	0	2	2	0.6666666666666666	0
src/test/run-pass/extern-take-value.rs	26	22	0	2	2	0.5	0
src/test/compile-fail/const-eval-overflow-3.rs	20	38	0	7	7	0.3	0
src/test/run-pass/auxiliary/cci_const.rs	0	16	0	1	1	1.0	0
src/test/ui/span/regions-escape-loop-via-vec.stderr	41	40	0	1	1	1.0	0
src/bootstrap/metadata.rs	98	96	0	3	3	0.5	0
src/test/compile-fail/unboxed-closure-sugar-equiv.rs	4	58	0	2	2	0.5	0
src/test/compile-fail/E0164.rs	47	27	0	5	5	0.42857142857142855	0
src/test/run-pass/auxiliary/issue-5521.rs	0	14	0	1	1	1.0	0
src/vendor/libc/src/unix/notbsd/linux/musl/b64/x86_64.rs	20	20	0	1	1	1.0	0
src/test/debuginfo/self-in-generic-default-method.rs	60	159	0	4	4	0.25	0
src/vendor/libc/src/unix/notbsd/linux/musl/mod.rs	245	245	0	1	1	1.0	0
src/test/compile-fail/issue-13853.rs	18	48	0	2	2	0.5	0
src/test/compile-fail/E0059.rs	16	16	0	1	1	1.0	0
src/test/run-pass/issue-15189.rs	16	19	0	6	6	0.2857142857142857	0
src/tools/rustbook/main.rs	15	69	0	7	7	0.35714285714285715	0
src/test/compile-fail/borrowck/borrowck-issue-2657-2.rs	0	21	0	1	1	1.0	0
src/test/run-pass/auxiliary/issue-2380.rs	0	26	0	1	1	1.0	0
